"lon" "lat" "date" "t_avg"
13.1499 49.2499 1950-03-01 -7.1199998408556
13.1499 49.2499 1950-03-02 -3.7899999152869
13.1499 49.2499 1950-03-03 -3.24999992735684
13.1499 49.2499 1950-03-04 -0.799999982118607
13.1499 49.2499 1950-03-05 1.49999996647239
13.1499 49.2499 1950-03-06 3.39999992400408
13.1499 49.2499 1950-03-07 4.88999989069998
13.1499 49.2499 1950-03-08 4.79999989271164
13.1499 49.2499 1950-03-09 3.71999991685152
13.1499 49.2499 1950-03-10 2.62999994121492
13.1499 49.2499 1950-03-11 0.96999997831881
13.1499 49.2499 1950-03-12 -0.0999999977648258
13.1499 49.2499 1950-03-13 -0.57999998703599
13.1499 49.2499 1950-03-14 1.49999996647239
13.1499 49.2499 1950-03-15 3.29999992623925
13.1499 49.2499 1950-03-16 4.56999989785254
13.1499 49.2499 1950-03-17 6.39999985694885
13.1499 49.2499 1950-03-18 6.78999984823167
13.1499 49.2499 1950-03-19 8.76999980397522
13.1499 49.2499 1950-03-20 6.27999985963106
13.1499 49.2499 1950-03-21 6.3699998576194
13.1499 49.2499 1950-03-22 6.74999984912574
13.1499 49.2499 1950-03-23 5.82999986968935
13.1499 49.2499 1950-03-24 7.36999983526766
13.1499 49.2499 1950-03-25 3.75999991595745
13.1499 49.2499 1950-03-26 2.32999994792044
13.1499 49.2499 1950-03-27 4.34999990276992
13.1499 49.2499 1950-03-28 5.45999987795949
13.1499 49.2499 1950-03-29 5.92999986745417
13.1499 49.2499 1950-03-30 2.35999994724989
13.1499 49.2499 1950-03-31 2.15999995172024
13.1499 49.2499 1950-04-01 3.88999991305172
13.1499 49.2499 1950-04-02 5.32999988086522
13.1499 49.2499 1950-04-03 2.39999994635582
13.1499 49.2499 1950-04-04 1.73999996110797
13.1499 49.2499 1950-04-05 3.12999993003905
13.1499 49.2499 1950-04-06 2.96999993361533
13.1499 49.2499 1950-04-07 3.35999992489815
13.1499 49.2499 1950-04-08 6.81999984756112
13.1499 49.2499 1950-04-09 9.11999979615211
13.1499 49.2499 1950-04-10 3.40999992378056
13.1499 49.2499 1950-04-11 1.8399999588728
13.1499 49.2499 1950-04-12 3.97999991104007
13.1499 49.2499 1950-04-13 4.52999989874661
13.1499 49.2499 1950-04-14 6.58999985270202
13.1499 49.2499 1950-04-15 4.34999990276992
13.1499 49.2499 1950-04-16 2.34999994747341
13.1499 49.2499 1950-04-17 2.83999993652105
13.1499 49.2499 1950-04-18 6.13999986276031
13.1499 49.2499 1950-04-19 10.7099997606128
13.1499 49.2499 1950-04-20 10.9799997545779
13.1499 49.2499 1950-04-21 12.369999723509
13.1499 49.2499 1950-04-22 14.7399996705353
13.1499 49.2499 1950-04-23 6.72999984957278
13.1499 49.2499 1950-04-24 5.29999988153577
13.1499 49.2499 1950-04-25 1.6099999640137
13.1499 49.2499 1950-04-26 4.09999990835786
13.1499 49.2499 1950-04-27 5.16999988444149
13.1499 49.2499 1950-04-28 4.68999989517033
13.1499 49.2499 1950-04-29 6.10999986343086
13.1499 49.2499 1950-04-30 7.54999983124435
13.1499 49.2499 1950-05-01 11.749999737367
13.1499 49.2499 1950-05-02 13.8699996899813
13.1499 49.2499 1950-05-03 11.789999736473
13.1499 49.2499 1950-05-04 9.41999978944659
13.1499 49.2499 1950-05-05 9.90999977849424
13.1499 49.2499 1950-05-06 10.919999755919
13.1499 49.2499 1950-05-07 10.4899997655302
13.1499 49.2499 1950-05-08 11.3799997456372
13.1499 49.2499 1950-05-09 13.4299996998161
13.1499 49.2499 1950-05-10 11.6499997396022
13.1499 49.2499 1950-05-11 10.6199997626245
13.1499 49.2499 1950-05-12 11.2999997474253
13.1499 49.2499 1950-05-13 12.8699997123331
13.1499 49.2499 1950-05-14 12.7499997150153
13.1499 49.2499 1950-05-15 11.8199997358024
13.1499 49.2499 1950-05-16 9.67999978363514
13.1499 49.2499 1950-05-17 13.4299996998161
13.1499 49.2499 1950-05-18 15.8799996450543
13.1499 49.2499 1950-05-19 12.4199997223914
13.1499 49.2499 1950-05-20 16.2599996365607
13.1499 49.2499 1950-05-21 20.8199995346367
13.1499 49.2499 1950-05-22 20.4399995431304
13.1499 49.2499 1950-05-23 18.4999995864928
13.1499 49.2499 1950-05-24 15.519999653101
13.1499 49.2499 1950-05-25 17.4099996108562
13.1499 49.2499 1950-05-26 12.619999717921
13.1499 49.2499 1950-05-27 11.3799997456372
13.1499 49.2499 1950-05-28 8.44999981112778
13.1499 49.2499 1950-05-29 9.77999978139997
13.1499 49.2499 1950-05-30 12.8999997116625
13.1499 49.2499 1950-05-31 13.1899997051805
13.1499 49.2499 1950-06-01 12.4599997214973
13.1499 49.2499 1950-06-02 13.7299996931106
13.1499 49.2499 1950-06-03 16.2899996358901
13.1499 49.2499 1950-06-04 17.3299996126443
13.1499 49.2499 1950-06-05 17.8099996019155
13.1499 49.2499 1950-06-06 19.1699995715171
13.1499 49.2499 1950-06-07 19.6399995610118
13.1499 49.2499 1950-06-08 19.8199995569885
13.1499 49.2499 1950-06-09 16.6199996285141
13.1499 49.2499 1950-06-10 13.9999996870756
13.1499 49.2499 1950-06-11 14.1499996837229
13.1499 49.2499 1950-06-12 15.3599996566772
13.1499 49.2499 1950-06-13 18.5099995862693
13.1499 49.2499 1950-06-14 15.1799996607006
13.1499 49.2499 1950-06-15 18.2199995927513
13.1499 49.2499 1950-06-16 16.7999996244907
13.1499 49.2499 1950-06-17 14.339999679476
13.1499 49.2499 1950-06-18 14.5599996745586
13.1499 49.2499 1950-06-19 16.5499996300787
13.1499 49.2499 1950-06-20 19.9299995545298
13.1499 49.2499 1950-06-21 17.4699996095151
13.1499 49.2499 1950-06-22 13.2299997042865
13.1499 49.2499 1950-06-23 13.6799996942282
13.1499 49.2499 1950-06-24 11.4499997440726
13.1499 49.2499 1950-06-25 14.6899996716529
13.1499 49.2499 1950-06-26 13.21999970451
13.1499 49.2499 1950-06-27 14.649999672547
13.1499 49.2499 1950-06-28 16.7699996251613
13.1499 49.2499 1950-06-29 20.0699995514005
13.1499 49.2499 1950-06-30 22.7799994908273
13.1499 49.2499 1950-07-01 21.5599995180964
13.1499 49.2499 1950-07-02 20.5899995397776
13.1499 49.2499 1950-07-03 23.5799994729459
13.1499 49.2499 1950-07-04 24.7599994465709
13.1499 49.2499 1950-07-05 21.8799995109439
13.1499 49.2499 1950-07-06 17.2799996137619
13.1499 49.2499 1950-07-07 15.3899996560067
13.1499 49.2499 1950-07-08 14.9899996649474
13.1499 49.2499 1950-07-09 17.779999602586
13.1499 49.2499 1950-07-10 17.2099996153265
13.1499 49.2499 1950-07-11 15.1599996611476
13.1499 49.2499 1950-07-12 14.339999679476
13.1499 49.2499 1950-07-13 16.4699996318668
13.1499 49.2499 1950-07-14 18.2699995916337
13.1499 49.2499 1950-07-15 12.6599997170269
13.1499 49.2499 1950-07-16 16.079999640584
13.1499 49.2499 1950-07-17 18.5199995860457
13.1499 49.2499 1950-07-18 17.9099995996803
13.1499 49.2499 1950-07-19 18.1999995931983
13.1499 49.2499 1950-07-20 18.7399995811284
13.1499 49.2499 1950-07-21 20.5199995413423
13.1499 49.2499 1950-07-22 20.0399995520711
13.1499 49.2499 1950-07-23 16.8499996233732
13.1499 49.2499 1950-07-24 14.1399996839464
13.1499 49.2499 1950-07-25 15.2599996589124
13.1499 49.2499 1950-07-26 18.6899995822459
13.1499 49.2499 1950-07-27 15.789999647066
13.1499 49.2499 1950-07-28 17.3899996113032
13.1499 49.2499 1950-07-29 14.3299996796995
13.1499 49.2499 1950-07-30 13.0899997074157
13.1499 49.2499 1950-07-31 15.4199996553361
13.1499 49.2499 1950-08-01 16.8399996235967
13.1499 49.2499 1950-08-02 14.6799996718764
13.1499 49.2499 1950-08-03 10.7799997590482
13.1499 49.2499 1950-08-04 11.0099997539073
13.1499 49.2499 1950-08-05 13.1199997067451
13.1499 49.2499 1950-08-06 12.9699997100979
13.1499 49.2499 1950-08-07 14.0099996868521
13.1499 49.2499 1950-08-08 15.3199996575713
13.1499 49.2499 1950-08-09 17.1299996171147
13.1499 49.2499 1950-08-10 18.069999596104
13.1499 49.2499 1950-08-11 17.9899995978922
13.1499 49.2499 1950-08-12 17.3299996126443
13.1499 49.2499 1950-08-13 17.5499996077269
13.1499 49.2499 1950-08-14 15.0999996624887
13.1499 49.2499 1950-08-15 15.2899996582419
13.1499 49.2499 1950-08-16 17.4199996106327
13.1499 49.2499 1950-08-17 18.0999995954335
13.1499 49.2499 1950-08-18 13.9899996872991
13.1499 49.2499 1950-08-19 14.4799996763468
13.1499 49.2499 1950-08-20 15.3499996569008
13.1499 49.2499 1950-08-21 17.0999996177852
13.1499 49.2499 1950-08-22 18.9999995753169
13.1499 49.2499 1950-08-23 20.679999537766
13.1499 49.2499 1950-08-24 22.4399994984269
13.1499 49.2499 1950-08-25 17.9099995996803
13.1499 49.2499 1950-08-26 18.9999995753169
13.1499 49.2499 1950-08-27 18.9799995757639
13.1499 49.2499 1950-08-28 19.6399995610118
13.1499 49.2499 1950-08-29 14.629999672994
13.1499 49.2499 1950-08-30 13.5299996975809
13.1499 49.2499 1950-08-31 16.4899996314198
13.1499 49.2499 1950-09-01 11.9699997324497
13.1499 49.2499 1950-09-02 11.9799997322261
13.1499 49.2499 1950-09-03 10.4899997655302
13.1499 49.2499 1950-09-04 10.609999762848
13.1499 49.2499 1950-09-05 13.0299997087568
13.1499 49.2499 1950-09-06 13.9599996879697
13.1499 49.2499 1950-09-07 15.5699996519834
13.1499 49.2499 1950-09-08 11.9199997335672
13.1499 49.2499 1950-09-09 10.9699997548014
13.1499 49.2499 1950-09-10 14.8599996678531
13.1499 49.2499 1950-09-11 15.1099996622652
13.1499 49.2499 1950-09-12 13.5899996962398
13.1499 49.2499 1950-09-13 13.2699997033924
13.1499 49.2499 1950-09-14 17.219999615103
13.1499 49.2499 1950-09-15 16.3099996354431
13.1499 49.2499 1950-09-16 10.0999997742474
13.1499 49.2499 1950-09-17 11.6999997384846
13.1499 49.2499 1950-09-18 10.8699997570366
13.1499 49.2499 1950-09-19 9.00999979861081
13.1499 49.2499 1950-09-20 9.74999978207052
13.1499 49.2499 1950-09-21 9.08999979682267
13.1499 49.2499 1950-09-22 7.19999983906746
13.1499 49.2499 1950-09-23 5.47999987751245
13.1499 49.2499 1950-09-24 7.98999982140958
13.1499 49.2499 1950-09-25 12.6999997161329
13.1499 49.2499 1950-09-26 11.1199997514486
13.1499 49.2499 1950-09-27 8.93999980017543
13.1499 49.2499 1950-09-28 7.75999982655048
13.1499 49.2499 1950-09-29 9.0699997972697
13.1499 49.2499 1950-09-30 12.5399997197092
13.1499 49.2499 1950-10-01 9.04999979771674
13.1499 49.2499 1950-10-02 8.99999979883432
13.1499 49.2499 1950-10-03 6.39999985694885
13.1499 49.2499 1950-10-04 6.5999998524785
13.1499 49.2499 1950-10-05 7.37999983504415
13.1499 49.2499 1950-10-06 8.41999981179833
13.1499 49.2499 1950-10-07 9.48999978788197
13.1499 49.2499 1950-10-08 12.0199997313321
13.1499 49.2499 1950-10-09 11.7399997375906
13.1499 49.2499 1950-10-10 12.4399997219443
13.1499 49.2499 1950-10-11 7.94999982230365
13.1499 49.2499 1950-10-12 4.04999990947545
13.1499 49.2499 1950-10-13 5.60999987460673
13.1499 49.2499 1950-10-14 7.23999983817339
13.1499 49.2499 1950-10-15 8.31999981403351
13.1499 49.2499 1950-10-16 6.32999985851347
13.1499 49.2499 1950-10-17 10.2099997717887
13.1499 49.2499 1950-10-18 8.58999980799854
13.1499 49.2499 1950-10-19 8.47999981045723
13.1499 49.2499 1950-10-20 10.0099997762591
13.1499 49.2499 1950-10-21 4.12999990768731
13.1499 49.2499 1950-10-22 2.26999994926155
13.1499 49.2499 1950-10-23 3.58999991975725
13.1499 49.2499 1950-10-24 2.81999993696809
13.1499 49.2499 1950-10-25 1.65999996289611
13.1499 49.2499 1950-10-26 -1.9499999564141
13.1499 49.2499 1950-10-27 -2.76999993808568
13.1499 49.2499 1950-10-28 -2.91999993473291
13.1499 49.2499 1950-10-29 -1.42999996803701
13.1499 49.2499 1950-10-30 -0.919999979436398
13.1499 49.2499 1950-10-31 -0.0699999984353781
13.1499 49.2499 1950-11-01 0.999999977648258
13.1499 49.2499 1950-11-02 2.24999994970858
13.1499 49.2499 1950-11-03 3.5599999204278
13.1499 49.2499 1950-11-04 0.92999997921288
13.1499 49.2499 1950-11-05 -1.16999997384846
13.1499 49.2499 1950-11-06 -0.149999996647239
13.1499 49.2499 1950-11-07 1.18999997340143
13.1499 49.2499 1950-11-08 -0.0399999991059303
13.1499 49.2499 1950-11-09 1.18999997340143
13.1499 49.2499 1950-11-10 3.48999992199242
13.1499 49.2499 1950-11-11 7.0599998421967
13.1499 49.2499 1950-11-12 5.26999988220632
13.1499 49.2499 1950-11-13 6.03999986499548
13.1499 49.2499 1950-11-14 3.17999992892146
13.1499 49.2499 1950-11-15 0.879999980330467
13.1499 49.2499 1950-11-16 0.569999987259507
13.1499 49.2499 1950-11-17 3.02999993227422
13.1499 49.2499 1950-11-18 0.0999999977648258
13.1499 49.2499 1950-11-19 0.259999994188547
13.1499 49.2499 1950-11-20 1.00999997742474
13.1499 49.2499 1950-11-21 0.949999978765845
13.1499 49.2499 1950-11-22 2.78999993763864
13.1499 49.2499 1950-11-23 1.84999995864928
13.1499 49.2499 1950-11-24 2.35999994724989
13.1499 49.2499 1950-11-25 1.10999997518957
13.1499 49.2499 1950-11-26 0.649999985471368
13.1499 49.2499 1950-11-27 -1.49999996647239
13.1499 49.2499 1950-11-28 2.05999995395541
13.1499 49.2499 1950-11-29 6.09999986365438
13.1499 49.2499 1950-11-30 1.98999995552003
13.1499 49.2499 1950-12-01 3.75999991595745
13.1499 49.2499 1950-12-02 4.90999989025295
13.1499 49.2499 1950-12-03 3.61999991908669
13.1499 49.2499 1950-12-04 -2.38999994657934
13.1499 49.2499 1950-12-05 -2.62999994121492
13.1499 49.2499 1950-12-06 -6.26999985985458
13.1499 49.2499 1950-12-07 -4.38999990187585
13.1499 49.2499 1950-12-08 -1.11999997496605
13.1499 49.2499 1950-12-09 -1.23999997228384
13.1499 49.2499 1950-12-10 -1.74999996088445
13.1499 49.2499 1950-12-11 -2.11999995261431
13.1499 49.2499 1950-12-12 -1.28999997116625
13.1499 49.2499 1950-12-13 -2.80999993719161
13.1499 49.2499 1950-12-14 -2.67999994009733
13.1499 49.2499 1950-12-15 -3.69999991729856
13.1499 49.2499 1950-12-16 -4.80999989248812
13.1499 49.2499 1950-12-17 -8.85999980196357
13.1499 49.2499 1950-12-18 -7.2899998370558
13.1499 49.2499 1950-12-19 -8.62999980710447
13.1499 49.2499 1950-12-20 -7.10999984107912
13.1499 49.2499 1950-12-21 -7.68999982811511
13.1499 49.2499 1950-12-22 -6.57999985292554
13.1499 49.2499 1950-12-23 -3.4999999217689
13.1499 49.2499 1950-12-24 -1.10999997518957
13.1499 49.2499 1950-12-25 -0.0699999984353781
13.1499 49.2499 1950-12-26 -0.489999989047647
13.1499 49.2499 1950-12-27 -2.73999993875623
13.1499 49.2499 1950-12-28 -3.90999991260469
13.1499 49.2499 1950-12-29 -8.99999979883432
13.1499 49.2499 1950-12-30 -13.1599997058511
13.1499 49.2499 1950-12-31 -11.4499997440726
13.1499 49.2499 1951-01-01 -4.74999989382923
13.1499 49.2499 1951-01-02 -4.19999990612268
13.1499 49.2499 1951-01-03 -2.75999993830919
13.1499 49.2499 1951-01-04 -4.72999989427626
13.1499 49.2499 1951-01-05 -0.0199999995529652
13.1499 49.2499 1951-01-06 1.65999996289611
13.1499 49.2499 1951-01-07 1.02999997697771
13.1499 49.2499 1951-01-08 0.839999981224537
13.1499 49.2499 1951-01-09 -0.779999982565641
13.1499 49.2499 1951-01-10 -2.4099999461323
13.1499 49.2499 1951-01-11 1.45999996736646
13.1499 49.2499 1951-01-12 0.30999999307096
13.1499 49.2499 1951-01-13 -0.429999990388751
13.1499 49.2499 1951-01-14 0.549999987706542
13.1499 49.2499 1951-01-15 0.279999993741512
13.1499 49.2499 1951-01-16 -0.939999978989363
13.1499 49.2499 1951-01-17 -0.769999982789159
13.1499 49.2499 1951-01-18 1.32999997027218
13.1499 49.2499 1951-01-19 0.369999991729856
13.1499 49.2499 1951-01-20 0.00999999977648258
13.1499 49.2499 1951-01-21 -3.36999992467463
13.1499 49.2499 1951-01-22 -3.53999992087483
13.1499 49.2499 1951-01-23 0.229999994859099
13.1499 49.2499 1951-01-24 -0.959999978542328
13.1499 49.2499 1951-01-25 -2.10999995283782
13.1499 49.2499 1951-01-26 -0.399999991059303
13.1499 49.2499 1951-01-27 -0.34999999217689
13.1499 49.2499 1951-01-28 -0.26999999396503
13.1499 49.2499 1951-01-29 -0.559999987483025
13.1499 49.2499 1951-01-30 -0.34999999217689
13.1499 49.2499 1951-01-31 0
13.1499 49.2499 1951-02-01 0.389999991282821
13.1499 49.2499 1951-02-02 -2.27999994903803
13.1499 49.2499 1951-02-03 -5.3399998806417
13.1499 49.2499 1951-02-04 -1.719999961555
13.1499 49.2499 1951-02-05 -0.0399999991059303
13.1499 49.2499 1951-02-06 0.389999991282821
13.1499 49.2499 1951-02-07 0.559999987483025
13.1499 49.2499 1951-02-08 0.109999997541308
13.1499 49.2499 1951-02-09 1.9499999564141
13.1499 49.2499 1951-02-10 1.64999996311963
13.1499 49.2499 1951-02-11 1.6099999640137
13.1499 49.2499 1951-02-12 1.55999996513128
13.1499 49.2499 1951-02-13 1.3799999691546
13.1499 49.2499 1951-02-14 0.819999981671572
13.1499 49.2499 1951-02-15 0.729999983683228
13.1499 49.2499 1951-02-16 0.61999998614192
13.1499 49.2499 1951-02-17 2.25999994948506
13.1499 49.2499 1951-02-18 0.179999995976686
13.1499 49.2499 1951-02-19 0.819999981671572
13.1499 49.2499 1951-02-20 1.36999996937811
13.1499 49.2499 1951-02-21 0.489999989047647
13.1499 49.2499 1951-02-22 -0.92999997921288
13.1499 49.2499 1951-02-23 -0.539999987930059
13.1499 49.2499 1951-02-24 -0.609999986365438
13.1499 49.2499 1951-02-25 -0.129999997094274
13.1499 49.2499 1951-02-26 -1.89999995753169
13.1499 49.2499 1951-02-27 -2.19999995082617
13.1499 49.2499 1951-02-28 -3.93999991193414
13.1499 49.2499 1951-03-01 -4.55999989807606
13.1499 49.2499 1951-03-02 -4.4199999012053
13.1499 49.2499 1951-03-03 -4.2499999050051
13.1499 49.2499 1951-03-04 -6.56999985314906
13.1499 49.2499 1951-03-05 -5.61999987438321
13.1499 49.2499 1951-03-06 -3.18999992869794
13.1499 49.2499 1951-03-07 -1.15999997407198
13.1499 49.2499 1951-03-08 1.43999996781349
13.1499 49.2499 1951-03-09 -0.959999978542328
13.1499 49.2499 1951-03-10 -2.10999995283782
13.1499 49.2499 1951-03-11 -0.759999983012676
13.1499 49.2499 1951-03-12 1.11999997496605
13.1499 49.2499 1951-03-13 4.97999988868833
13.1499 49.2499 1951-03-14 3.58999991975725
13.1499 49.2499 1951-03-15 2.98999993316829
13.1499 49.2499 1951-03-16 3.82999991439283
13.1499 49.2499 1951-03-17 7.83999982476234
13.1499 49.2499 1951-03-18 6.8899998459965
13.1499 49.2499 1951-03-19 6.1999998614192
13.1499 49.2499 1951-03-20 0.479999989271164
13.1499 49.2499 1951-03-21 -2.85999993607402
13.1499 49.2499 1951-03-22 1.81999995931983
13.1499 49.2499 1951-03-23 5.16999988444149
13.1499 49.2499 1951-03-24 2.77999993786216
13.1499 49.2499 1951-03-25 -0.329999992623925
13.1499 49.2499 1951-03-26 0.0999999977648258
13.1499 49.2499 1951-03-27 2.94999993406236
13.1499 49.2499 1951-03-28 -0.449999989941716
13.1499 49.2499 1951-03-29 -0.949999978765845
13.1499 49.2499 1951-03-30 0.139999996870756
13.1499 49.2499 1951-03-31 3.48999992199242
13.1499 49.2499 1951-04-01 3.01999993249774
13.1499 49.2499 1951-04-02 5.72999987192452
13.1499 49.2499 1951-04-03 2.73999993875623
13.1499 49.2499 1951-04-04 2.61999994143844
13.1499 49.2499 1951-04-05 3.56999992020428
13.1499 49.2499 1951-04-06 5.70999987237155
13.1499 49.2499 1951-04-07 8.74999980442226
13.1499 49.2499 1951-04-08 3.81999991461635
13.1499 49.2499 1951-04-09 5.02999988757074
13.1499 49.2499 1951-04-10 3.36999992467463
13.1499 49.2499 1951-04-11 2.03999995440245
13.1499 49.2499 1951-04-12 1.65999996289611
13.1499 49.2499 1951-04-13 4.51999989897013
13.1499 49.2499 1951-04-14 3.12999993003905
13.1499 49.2499 1951-04-15 0.569999987259507
13.1499 49.2499 1951-04-16 7.20999983884394
13.1499 49.2499 1951-04-17 8.54999980889261
13.1499 49.2499 1951-04-18 9.2999997921288
13.1499 49.2499 1951-04-19 7.55999983102083
13.1499 49.2499 1951-04-20 6.53999985381961
13.1499 49.2499 1951-04-21 4.97999988868833
13.1499 49.2499 1951-04-22 2.8699999358505
13.1499 49.2499 1951-04-23 4.07999990880489
13.1499 49.2499 1951-04-24 8.97999979928136
13.1499 49.2499 1951-04-25 13.75999969244
13.1499 49.2499 1951-04-26 13.199999704957
13.1499 49.2499 1951-04-27 10.2399997711182
13.1499 49.2499 1951-04-28 9.11999979615211
13.1499 49.2499 1951-04-29 3.43999992311001
13.1499 49.2499 1951-04-30 2.54999994300306
13.1499 49.2499 1951-05-01 6.64999985136092
13.1499 49.2499 1951-05-02 11.9899997320026
13.1499 49.2499 1951-05-03 11.3399997465312
13.1499 49.2499 1951-05-04 11.5799997411668
13.1499 49.2499 1951-05-05 8.42999981157482
13.1499 49.2499 1951-05-06 9.88999977894127
13.1499 49.2499 1951-05-07 10.5699997637421
13.1499 49.2499 1951-05-08 11.3999997451901
13.1499 49.2499 1951-05-09 9.87999977916479
13.1499 49.2499 1951-05-10 7.45999983325601
13.1499 49.2499 1951-05-11 3.82999991439283
13.1499 49.2499 1951-05-12 3.96999991126359
13.1499 49.2499 1951-05-13 8.41999981179833
13.1499 49.2499 1951-05-14 6.7199998497963
13.1499 49.2499 1951-05-15 5.11999988555908
13.1499 49.2499 1951-05-16 6.26999985985458
13.1499 49.2499 1951-05-17 9.60999978519976
13.1499 49.2499 1951-05-18 10.6999997608364
13.1499 49.2499 1951-05-19 13.0299997087568
13.1499 49.2499 1951-05-20 14.1799996830523
13.1499 49.2499 1951-05-21 12.3399997241795
13.1499 49.2499 1951-05-22 13.5699996966869
13.1499 49.2499 1951-05-23 14.1299996841699
13.1499 49.2499 1951-05-24 15.8599996455014
13.1499 49.2499 1951-05-25 16.0299996417016
13.1499 49.2499 1951-05-26 17.9799995981157
13.1499 49.2499 1951-05-27 17.6499996054918
13.1499 49.2499 1951-05-28 11.9599997326732
13.1499 49.2499 1951-05-29 12.039999730885
13.1499 49.2499 1951-05-30 10.2299997713417
13.1499 49.2499 1951-05-31 10.8199997581542
13.1499 49.2499 1951-06-01 10.6899997610599
13.1499 49.2499 1951-06-02 11.5199997425079
13.1499 49.2499 1951-06-03 10.5599997639656
13.1499 49.2499 1951-06-04 11.9499997328967
13.1499 49.2499 1951-06-05 12.0299997311085
13.1499 49.2499 1951-06-06 12.7899997141212
13.1499 49.2499 1951-06-07 13.8999996893108
13.1499 49.2499 1951-06-08 14.899999666959
13.1499 49.2499 1951-06-09 11.9699997324497
13.1499 49.2499 1951-06-10 11.8699997346848
13.1499 49.2499 1951-06-11 11.9699997324497
13.1499 49.2499 1951-06-12 15.2899996582419
13.1499 49.2499 1951-06-13 14.5999996736646
13.1499 49.2499 1951-06-14 15.6599996499717
13.1499 49.2499 1951-06-15 19.8999995552003
13.1499 49.2499 1951-06-16 19.0699995737523
13.1499 49.2499 1951-06-17 20.4699995424598
13.1499 49.2499 1951-06-18 20.6099995393306
13.1499 49.2499 1951-06-19 12.3599997237325
13.1499 49.2499 1951-06-20 13.75999969244
13.1499 49.2499 1951-06-21 15.1599996611476
13.1499 49.2499 1951-06-22 19.4799995645881
13.1499 49.2499 1951-06-23 19.6199995614588
13.1499 49.2499 1951-06-24 14.939999666065
13.1499 49.2499 1951-06-25 11.5399997420609
13.1499 49.2499 1951-06-26 12.5299997199327
13.1499 49.2499 1951-06-27 11.2999997474253
13.1499 49.2499 1951-06-28 12.1699997279793
13.1499 49.2499 1951-06-29 12.8999997116625
13.1499 49.2499 1951-06-30 13.0999997071922
13.1499 49.2499 1951-07-01 12.2099997270852
13.1499 49.2499 1951-07-02 15.8999996446073
13.1499 49.2499 1951-07-03 17.3299996126443
13.1499 49.2499 1951-07-04 18.8899995777756
13.1499 49.2499 1951-07-05 11.5499997418374
13.1499 49.2499 1951-07-06 13.21999970451
13.1499 49.2499 1951-07-07 17.6199996061623
13.1499 49.2499 1951-07-08 19.9399995543063
